RECEIVER_START	receive_epoch_ms=1788142714770	receive_monotonic_ns=40818349942098	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788143236134	receive_monotonic_ns=41339714413816	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26201 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143236432	receive_monotonic_ns=41340012052117	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26219 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143236725	receive_monotonic_ns=41340304791029	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26236 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143237023	receive_monotonic_ns=41340602763201	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26254 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143237320	receive_monotonic_ns=41340900386019	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26272 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143237612	receive_monotonic_ns=41341192583927	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26289 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143237910	receive_monotonic_ns=41341490110356	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26307 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143238202	receive_monotonic_ns=41341782375004	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26325 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143238500	receive_monotonic_ns=41342080322856	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26342 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143238797	receive_monotonic_ns=41342377495227	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26360 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143239090	receive_monotonic_ns=41342670455429	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26377 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143239390	receive_monotonic_ns=41342969678168	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26395 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143239682	receive_monotonic_ns=41343262417479	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26413 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143239980	receive_monotonic_ns=41343560135737	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26431 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143240273	receive_monotonic_ns=41343852692416	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26448 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143240570	receive_monotonic_ns=41344150592763	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26466 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143240868	receive_monotonic_ns=41344447777759	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26483 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143241160	receive_monotonic_ns=41344740294085	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26501 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143241457	receive_monotonic_ns=41345037616059	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26519 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143241750	receive_monotonic_ns=41345330521921	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26536 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143242048	receive_monotonic_ns=41345628042154	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26554 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143242345	receive_monotonic_ns=41345925321533	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26572 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143242638	receive_monotonic_ns=41346218348837	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26589 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143242938	receive_monotonic_ns=41346518480810	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26607 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143243229	receive_monotonic_ns=41346808757704	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26624 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143243526	receive_monotonic_ns=41347105868784	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26642 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143243825	receive_monotonic_ns=41347405275791	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26660 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143244116	receive_monotonic_ns=41347696164517	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26677 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143244413	receive_monotonic_ns=41347993280761	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26695 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143244706	receive_monotonic_ns=41348285910301	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26712 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143245003	receive_monotonic_ns=41348583348027	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26730 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143245300	receive_monotonic_ns=41348880468547	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26748 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143245593	receive_monotonic_ns=41349173063232	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26765 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143245890	receive_monotonic_ns=41349470363049	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26783 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143246183	receive_monotonic_ns=41349763305066	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26800 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143246481	receive_monotonic_ns=41350060767843	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26818 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143246773	receive_monotonic_ns=41350353427729	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26836 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143247071	receive_monotonic_ns=41350651016746	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26853 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143247368	receive_monotonic_ns=41350948573317	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26871 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143247661	receive_monotonic_ns=41351241078553	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26889 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143247958	receive_monotonic_ns=41351538303382	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26906 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143248251	receive_monotonic_ns=41351830788024	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26924 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143248548	receive_monotonic_ns=41352128234814	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26942 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143248846	receive_monotonic_ns=41352426181290	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26959 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143249138	receive_monotonic_ns=41352718633207	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26977 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143249436	receive_monotonic_ns=41353016343828	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=26994 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143249729	receive_monotonic_ns=41353308793523	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27012 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143250026	receive_monotonic_ns=41353606308051	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27030 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143250324	receive_monotonic_ns=41353904064151	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27047 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143250617	receive_monotonic_ns=41354196899843	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27065 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143250914	receive_monotonic_ns=41354494479462	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27083 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143251207	receive_monotonic_ns=41354787000281	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27100 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143251504	receive_monotonic_ns=41355084598583	src=192.168.50.2:62511	payload=DBG frame=190 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=27118 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/157 hav=153 he=16/157 rn=157 rc=358584 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
