RECEIVER_START	receive_epoch_ms=1788139811418	receive_monotonic_ns=37914997711728	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788140088537	receive_monotonic_ns=38192117501129	src=192.168.50.2:62511	payload=DBG frame=13 stage=GS_INIT(2) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10712 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=4 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140088570	receive_monotonic_ns=38192150639092	src=192.168.50.2:62511	payload=DBG frame=13 stage=GS_INIT(2) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10712 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=5 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140089072	receive_monotonic_ns=38192652113832	src=192.168.50.2:62511	payload=DBG frame=13 stage=GS_INIT(2) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10712 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=6 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140089083	receive_monotonic_ns=38192662816216	src=192.168.50.2:62511	payload=DBG frame=13 stage=GS_INIT(2) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10713 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=7 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140089083	receive_monotonic_ns=38192662914012	src=192.168.50.2:62511	payload=DBG frame=13 stage=GS_INIT(2) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10713 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140089423	receive_monotonic_ns=38193003009939	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10733 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140089722	receive_monotonic_ns=38193301688491	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10751 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140090016	receive_monotonic_ns=38193595843320	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10768 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140090315	receive_monotonic_ns=38193895491257	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10786 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140090615	receive_monotonic_ns=38194195437563	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10804 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140090909	receive_monotonic_ns=38194489577170	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10822 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140091209	receive_monotonic_ns=38194788935070	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10840 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140091503	receive_monotonic_ns=38195083068102	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10857 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140091802	receive_monotonic_ns=38195381755376	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10875 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140092096	receive_monotonic_ns=38195675870834	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10893 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140092395	receive_monotonic_ns=38195975406974	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10910 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140092695	receive_monotonic_ns=38196274756392	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10928 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140092989	receive_monotonic_ns=38196568889572	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10946 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140093288	receive_monotonic_ns=38196867756880	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10964 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140093582	receive_monotonic_ns=38197161717708	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10981 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140093882	receive_monotonic_ns=38197461693087	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=10999 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140094181	receive_monotonic_ns=38197760733098	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11017 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140094475	receive_monotonic_ns=38198054762759	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11034 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140094773	receive_monotonic_ns=38198353538530	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11052 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140095068	receive_monotonic_ns=38198647737746	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11070 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140095367	receive_monotonic_ns=38198947296014	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11088 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140095666	receive_monotonic_ns=38199246627542	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11106 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140095960	receive_monotonic_ns=38199540629869	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11123 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140096262	receive_monotonic_ns=38199842161313	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11141 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140096555	receive_monotonic_ns=38200135559346	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11159 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140096855	receive_monotonic_ns=38200434824170	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11177 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140097154	receive_monotonic_ns=38200733851699	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11194 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140097448	receive_monotonic_ns=38201027739469	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11212 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140097746	receive_monotonic_ns=38201326601795	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11230 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140098040	receive_monotonic_ns=38201620593194	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11247 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140098339	receive_monotonic_ns=38201919501315	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11265 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140098638	receive_monotonic_ns=38202218609213	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11283 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140098933	receive_monotonic_ns=38202513127814	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11301 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140099232	receive_monotonic_ns=38202812443026	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11318 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140099526	receive_monotonic_ns=38203106605091	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11336 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140099825	receive_monotonic_ns=38203405460434	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11354 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140100119	receive_monotonic_ns=38203699558758	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11371 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140100419	receive_monotonic_ns=38203998996931	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11389 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140100718	receive_monotonic_ns=38204298323549	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11407 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140101016	receive_monotonic_ns=38204596080026	src=192.168.50.2:62511	payload=DBG frame=14 stage=WAIT_RFB(14) bytes=0 msg=0 rect=10/10 xywh=297,234,15,21 enc=00000000 ctl=11425 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=7730/8372 hav=642 he=7742/8372 rn=8372 rc=152668 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140101364	receive_monotonic_ns=38204944161562	src=192.168.50.2:62511	payload=DBG frame=15 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=661,522,18,9 enc=00000005 ctl=11446 cerr=0 osk=0 hdr=0295020a0012000900000005 hs=4/203 hav=199 he=16/203 rn=203 rc=162674 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140101704	receive_monotonic_ns=38205284099483	src=192.168.50.2:62511	payload=DBG frame=16 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=1/1 xywh=661,522,18,9 enc=00000005 ctl=11465 cerr=0 osk=0 hdr=0295020a0012000900000005 hs=4/203 hav=199 he=16/203 rn=203 rc=162674 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=1 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140101732	receive_monotonic_ns=38205312200484	src=192.168.50.2:62511	payload=DBG frame=16 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=1/1 xywh=661,522,18,9 enc=00000005 ctl=11465 cerr=0 osk=0 hdr=0295020a0012000900000005 hs=4/203 hav=199 he=16/203 rn=203 rc=162674 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=2 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140102232	receive_monotonic_ns=38205812484995	src=192.168.50.2:62511	payload=DBG frame=16 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=1/1 xywh=661,522,18,9 enc=00000005 ctl=11465 cerr=0 osk=0 hdr=0295020a0012000900000005 hs=4/203 hav=199 he=16/203 rn=203 rc=162674 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=3 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140102277	receive_monotonic_ns=38205857356355	src=192.168.50.2:62511	payload=GEOM fit=701x548@-1,0 full=0 desk=704x462 out=12,0 cfg=1 force=0
TELEMETRY	receive_epoch_ms=1788140102288	receive_monotonic_ns=38205868366275	src=192.168.50.2:62511	payload=DBG frame=16 stage=GS_INIT(2) bytes=0 msg=0 rect=5/5 xywh=1,0,704,462 enc=fffffecc ctl=11465 cerr=0 osk=0 hdr=0001000002c001cefffffecc hs=132/164 hav=32 he=144/164 rn=164 rc=163159 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=3 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788140102420	receive_monotonic_ns=38206000098571	src=192.168.50.2:62511	payload=DBG frame=16 stage=INITIAL_TEXTURE(3) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=11465 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=3358/4000 hav=642 he=3370/4000 rn=4000 rc=163288 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=4 ppr=1 ppa=1 q=0
